stmt_index,label,direction,eps,eps_frac,rel_err
534,1,jtw_mean_diff_tgt,71.574,1.5,0.860314
534,1,mean_diff_src,2.3858,0.05,0.0331737
534,1,mean_diff_src,3.87839,0.08128,0.0529707
534,1,mean_diff_src,6.30477,0.1321,0.0837099
534,1,mean_diff_src,10.2491,0.2148,0.130488
534,1,mean_diff_src,16.6611,0.3492,0.200742
534,1,mean_diff_src,27.0845,0.5676,0.307913
534,1,mean_diff_src,44.0289,0.9227,0.47146
534,1,mean_diff_src,71.574,1.5,0.693632
534,1,dct_v_top,2.3858,0.05,0.0823178
534,1,dct_v_top,3.87839,0.08128,0.13579
534,1,dct_v_top,6.30477,0.1321,0.223435
534,1,dct_v_top,10.2491,0.2148,0.360441
534,1,dct_v_top,16.6611,0.3492,0.587653
534,1,dct_v_top,27.0845,0.5676,1.04714
534,1,dct_v_top,44.0289,0.9227,0.908584
534,1,dct_v_top,71.574,1.5,0.934873
534,1,random,2.3858,0.05,0.0323642
534,1,random,3.87839,0.08128,0.0528893
534,1,random,6.30477,0.1321,0.086709
534,1,random,10.2491,0.2148,0.142735
534,1,random,16.6611,0.3492,0.235859
534,1,random,27.0845,0.5676,0.388922
534,1,random,44.0289,0.9227,0.624899
534,1,random,71.574,1.5,0.93088
547,0,jtw_mean_diff_tgt,2.3858,0.05,0.292699
547,0,jtw_mean_diff_tgt,3.87839,0.08128,0.42065
547,0,jtw_mean_diff_tgt,6.30477,0.1321,0.561937
547,0,jtw_mean_diff_tgt,10.2491,0.2148,0.694343
547,0,jtw_mean_diff_tgt,16.6611,0.3492,0.800197
547,0,jtw_mean_diff_tgt,27.0845,0.5676,0.874556
547,0,jtw_mean_diff_tgt,44.0289,0.9227,0.922868
547,0,jtw_mean_diff_tgt,71.574,1.5,0.953182
547,0,mean_diff_src,2.3858,0.05,0.0749563
547,0,mean_diff_src,3.87839,0.08128,0.124743
547,0,mean_diff_src,6.30477,0.1321,0.210088
547,0,mean_diff_src,10.2491,0.2148,0.357649
547,0,mean_diff_src,16.6611,0.3492,0.599155
547,0,mean_diff_src,27.0845,0.5676,0.892201
547,0,mean_diff_src,44.0289,0.9227,1.03127
547,0,mean_diff_src,71.574,1.5,0.992104
547,0,dct_v_top,2.3858,0.05,0.0872498
547,0,dct_v_top,3.87839,0.08128,0.140256
547,0,dct_v_top,6.30477,0.1321,0.222056
547,0,dct_v_top,10.2491,0.2148,0.34128
547,0,dct_v_top,16.6611,0.3492,0.50527
547,0,dct_v_top,27.0845,0.5676,0.734561
547,0,dct_v_top,44.0289,0.9227,0.949556
547,0,dct_v_top,71.574,1.5,0.978776
547,0,random,2.3858,0.05,0.036322
547,0,random,3.87839,0.08128,0.0590834
547,0,random,6.30477,0.1321,0.0960397
547,0,random,10.2491,0.2148,0.155951
547,0,random,16.6611,0.3492,0.252128
547,0,random,27.0845,0.5676,0.401444
547,0,random,44.0289,0.9227,0.610523
547,0,random,71.574,1.5,0.848363
578,1,jtw_mean_diff_tgt,2.3858,0.05,0.138382
578,1,jtw_mean_diff_tgt,3.87839,0.08128,0.210089
578,1,jtw_mean_diff_tgt,6.30477,0.1321,0.306193
578,1,jtw_mean_diff_tgt,10.2491,0.2148,0.42173
578,1,jtw_mean_diff_tgt,16.6611,0.3492,0.543562
578,1,jtw_mean_diff_tgt,27.0845,0.5676,0.658276
578,1,jtw_mean_diff_tgt,44.0289,0.9227,0.758561
578,1,jtw_mean_diff_tgt,71.574,1.5,0.839168
578,1,mean_diff_src,2.3858,0.05,0.0342469
578,1,mean_diff_src,3.87839,0.08128,0.0548341
578,1,mean_diff_src,6.30477,0.1321,0.0869272
578,1,mean_diff_src,10.2491,0.2148,0.135544
578,1,mean_diff_src,16.6611,0.3492,0.20588
578,1,mean_diff_src,27.0845,0.5676,0.302543
578,1,mean_diff_src,44.0289,0.9227,0.437192
578,1,mean_diff_src,71.574,1.5,0.631788
578,1,dct_v_top,2.3858,0.05,0.076328
578,1,dct_v_top,3.87839,0.08128,0.125295
578,1,dct_v_top,6.30477,0.1321,0.204797
578,1,dct_v_top,10.2491,0.2148,0.325989
578,1,dct_v_top,16.6611,0.3492,0.480442
578,1,dct_v_top,27.0845,0.5676,0.659968
578,1,dct_v_top,44.0289,0.9227,0.803248
578,1,dct_v_top,71.574,1.5,0.892795
578,1,random,2.3858,0.05,0.0384731
578,1,random,3.87839,0.08128,0.0628398
578,1,random,6.30477,0.1321,0.102944
578,1,random,10.2491,0.2148,0.169068
578,1,random,16.6611,0.3492,0.277706
578,1,random,27.0845,0.5676,0.45101
578,1,random,44.0289,0.9227,0.698029
578,1,random,71.574,1.5,0.968914
588,1,jtw_mean_diff_tgt,2.3858,0.05,0.0984974
588,1,jtw_mean_diff_tgt,3.87839,0.08128,0.152584
588,1,jtw_mean_diff_tgt,6.30477,0.1321,0.229299
588,1,jtw_mean_diff_tgt,10.2491,0.2148,0.329526
588,1,jtw_mean_diff_tgt,16.6611,0.3492,0.44774
588,1,jtw_mean_diff_tgt,27.0845,0.5676,0.574137
588,1,jtw_mean_diff_tgt,44.0289,0.9227,0.692921
588,1,jtw_mean_diff_tgt,71.574,1.5,0.783802
588,1,mean_diff_src,2.3858,0.05,0.0251497
588,1,mean_diff_src,3.87839,0.08128,0.0407717
588,1,mean_diff_src,6.30477,0.1321,0.0660926
588,1,mean_diff_src,10.2491,0.2148,0.107361
588,1,mean_diff_src,16.6611,0.3492,0.175214
588,1,mean_diff_src,27.0845,0.5676,0.286475
588,1,mean_diff_src,44.0289,0.9227,0.460028
588,1,mean_diff_src,71.574,1.5,0.69556
588,1,dct_v_top,2.3858,0.05,0.0686797
588,1,dct_v_top,3.87839,0.08128,0.115038
588,1,dct_v_top,6.30477,0.1321,0.195285
588,1,dct_v_top,10.2491,0.2148,0.332056
588,1,dct_v_top,16.6611,0.3492,0.528589
588,1,dct_v_top,27.0845,0.5676,0.755946
588,1,dct_v_top,44.0289,0.9227,0.990854
588,1,dct_v_top,71.574,1.5,0.983644
588,1,random,2.3858,0.05,0.0318032
588,1,random,3.87839,0.08128,0.0521883
588,1,random,6.30477,0.1321,0.0860253
588,1,random,10.2491,0.2148,0.142649
588,1,random,16.6611,0.3492,0.237699
588,1,random,27.0845,0.5676,0.394792
588,1,random,44.0289,0.9227,0.635214
588,1,random,71.574,1.5,0.931286
597,0,jtw_mean_diff_tgt,2.3858,0.05,0.241398
597,0,jtw_mean_diff_tgt,3.87839,0.08128,0.352997
597,0,jtw_mean_diff_tgt,6.30477,0.1321,0.484821
597,0,jtw_mean_diff_tgt,10.2491,0.2148,0.617997
597,0,jtw_mean_diff_tgt,16.6611,0.3492,0.733835
597,0,jtw_mean_diff_tgt,27.0845,0.5676,0.823409
597,0,jtw_mean_diff_tgt,44.0289,0.9227,0.889509
597,0,jtw_mean_diff_tgt,71.574,1.5,0.936432
597,0,mean_diff_src,2.3858,0.05,0.0485704
597,0,mean_diff_src,3.87839,0.08128,0.0788191
597,0,mean_diff_src,6.30477,0.1321,0.127407
597,0,mean_diff_src,10.2491,0.2148,0.203544
597,0,mean_diff_src,16.6611,0.3492,0.314799
597,0,mean_diff_src,27.0845,0.5676,0.452004
597,0,mean_diff_src,44.0289,0.9227,0.587832
597,0,mean_diff_src,71.574,1.5,0.733492
597,0,dct_v_top,2.3858,0.05,0.0805298
597,0,dct_v_top,3.87839,0.08128,0.132177
597,0,dct_v_top,6.30477,0.1321,0.216462
597,0,dct_v_top,10.2491,0.2148,0.350385
597,0,dct_v_top,16.6611,0.3492,0.559107
597,0,dct_v_top,27.0845,0.5676,0.791938
597,0,dct_v_top,44.0289,0.9227,0.884929
597,0,dct_v_top,71.574,1.5,0.932881
597,0,random,2.3858,0.05,0.0307427
597,0,random,3.87839,0.08128,0.0499933
597,0,random,6.30477,0.1321,0.0812162
597,0,random,10.2491,0.2148,0.131687
597,0,random,16.6611,0.3492,0.212197
597,0,random,27.0845,0.5676,0.336219
597,0,random,44.0289,0.9227,0.514962
597,0,random,71.574,1.5,0.766083
625,0,jtw_mean_diff_tgt,2.3858,0.05,0.196224
625,0,jtw_mean_diff_tgt,3.87839,0.08128,0.293829
625,0,jtw_mean_diff_tgt,6.30477,0.1321,0.416133
625,0,jtw_mean_diff_tgt,10.2491,0.2148,0.548487
625,0,jtw_mean_diff_tgt,16.6611,0.3492,0.671659
625,0,jtw_mean_diff_tgt,27.0845,0.5676,0.772766
625,0,jtw_mean_diff_tgt,44.0289,0.9227,0.847988
625,0,jtw_mean_diff_tgt,71.574,1.5,0.901204
625,0,mean_diff_src,2.3858,0.05,0.041774
625,0,mean_diff_src,3.87839,0.08128,0.0675381
625,0,mean_diff_src,6.30477,0.1321,0.108723
625,0,mean_diff_src,10.2491,0.2148,0.173526
625,0,mean_diff_src,16.6611,0.3492,0.271761
625,0,mean_diff_src,27.0845,0.5676,0.407579
625,0,mean_diff_src,44.0289,0.9227,0.562661
625,0,mean_diff_src,71.574,1.5,0.705765
625,0,dct_v_top,2.3858,0.05,0.0873865
625,0,dct_v_top,3.87839,0.08128,0.142085
625,0,dct_v_top,6.30477,0.1321,0.22799
625,0,dct_v_top,10.2491,0.2148,0.352914
625,0,dct_v_top,16.6611,0.3492,0.515115
625,0,dct_v_top,27.0845,0.5676,0.720469
625,0,dct_v_top,44.0289,0.9227,0.844467
625,0,dct_v_top,71.574,1.5,0.92731
625,0,random,2.3858,0.05,0.0385476
625,0,random,3.87839,0.08128,0.0627942
625,0,random,6.30477,0.1321,0.102428
625,0,random,10.2491,0.2148,0.1673
625,0,random,16.6611,0.3492,0.273242
625,0,random,27.0845,0.5676,0.442556
625,0,random,44.0289,0.9227,0.687994
625,0,random,71.574,1.5,0.963847
631,0,jtw_mean_diff_tgt,2.3858,0.05,0.198924
631,0,jtw_mean_diff_tgt,3.87839,0.08128,0.295152
631,0,jtw_mean_diff_tgt,6.30477,0.1321,0.415957
631,0,jtw_mean_diff_tgt,10.2491,0.2148,0.547902
631,0,jtw_mean_diff_tgt,16.6611,0.3492,0.67066
631,0,jtw_mean_diff_tgt,27.0845,0.5676,0.771407
631,0,jtw_mean_diff_tgt,44.0289,0.9227,0.85352
631,0,jtw_mean_diff_tgt,71.574,1.5,0.92285
631,0,mean_diff_src,2.3858,0.05,0.0333048
631,0,mean_diff_src,3.87839,0.08128,0.0530525
631,0,mean_diff_src,6.30477,0.1321,0.0834059
631,0,mean_diff_src,10.2491,0.2148,0.128485
631,0,mean_diff_src,16.6611,0.3492,0.193344
631,0,mean_diff_src,27.0845,0.5676,0.289954
631,0,mean_diff_src,44.0289,0.9227,0.445971
631,0,mean_diff_src,71.574,1.5,0.667296
631,0,dct_v_top,2.3858,0.05,0.0792419
631,0,dct_v_top,3.87839,0.08128,0.130041
631,0,dct_v_top,6.30477,0.1321,0.21179
631,0,dct_v_top,10.2491,0.2148,0.336679
631,0,dct_v_top,16.6611,0.3492,0.522595
631,0,dct_v_top,27.0845,0.5676,0.823702
631,0,dct_v_top,44.0289,0.9227,0.942497
631,0,dct_v_top,71.574,1.5,0.924623
631,0,random,2.3858,0.05,0.030076
631,0,random,3.87839,0.08128,0.0488592
631,0,random,6.30477,0.1321,0.0793049
631,0,random,10.2491,0.2148,0.128411
631,0,random,16.6611,0.3492,0.206508
631,0,random,27.0845,0.5676,0.326325
631,0,random,44.0289,0.9227,0.499987
631,0,random,71.574,1.5,0.763388
642,1,jtw_mean_diff_tgt,2.3858,0.05,0.139232
642,1,jtw_mean_diff_tgt,3.87839,0.08128,0.212926
642,1,jtw_mean_diff_tgt,6.30477,0.1321,0.313024
642,1,jtw_mean_diff_tgt,10.2491,0.2148,0.433866
642,1,jtw_mean_diff_tgt,16.6611,0.3492,0.559023
642,1,jtw_mean_diff_tgt,27.0845,0.5676,0.671355
642,1,jtw_mean_diff_tgt,44.0289,0.9227,0.76412
642,1,jtw_mean_diff_tgt,71.574,1.5,0.838296
642,1,mean_diff_src,2.3858,0.05,0.0368655
642,1,mean_diff_src,3.87839,0.08128,0.0591439
642,1,mean_diff_src,6.30477,0.1321,0.0941919
642,1,mean_diff_src,10.2491,0.2148,0.148376
642,1,mean_diff_src,16.6611,0.3492,0.230323
642,1,mean_diff_src,27.0845,0.5676,0.351379
642,1,mean_diff_src,44.0289,0.9227,0.52543
642,1,mean_diff_src,71.574,1.5,0.752181
642,1,dct_v_top,2.3858,0.05,0.0684457
642,1,dct_v_top,3.87839,0.08128,0.111945
642,1,dct_v_top,6.30477,0.1321,0.183343
642,1,dct_v_top,10.2491,0.2148,0.300117
642,1,dct_v_top,16.6611,0.3492,0.48116
642,1,dct_v_top,27.0845,0.5676,0.702777
642,1,dct_v_top,44.0289,0.9227,0.875413
642,1,dct_v_top,71.574,1.5,0.945997
642,1,random,2.3858,0.05,0.0338769
642,1,random,3.87839,0.08128,0.0553559
642,1,random,6.30477,0.1321,0.0907204
642,1,random,10.2491,0.2148,0.149316
642,1,random,16.6611,0.3492,0.246979
642,1,random,27.0845,0.5676,0.409283
642,1,random,44.0289,0.9227,0.670272
642,1,random,71.574,1.5,1.05229
646,1,jtw_mean_diff_tgt,2.3858,0.05,0.139635
646,1,jtw_mean_diff_tgt,3.87839,0.08128,0.214599
646,1,jtw_mean_diff_tgt,6.30477,0.1321,0.31688
646,1,jtw_mean_diff_tgt,10.2491,0.2148,0.440438
646,1,jtw_mean_diff_tgt,16.6611,0.3492,0.568993
646,1,jtw_mean_diff_tgt,27.0845,0.5676,0.686691
646,1,jtw_mean_diff_tgt,44.0289,0.9227,0.784516
646,1,jtw_mean_diff_tgt,71.574,1.5,0.858168
646,1,mean_diff_src,2.3858,0.05,0.0422293
646,1,mean_diff_src,3.87839,0.08128,0.0674959
646,1,mean_diff_src,6.30477,0.1321,0.1066
646,1,mean_diff_src,10.2491,0.2148,0.164806
646,1,mean_diff_src,16.6611,0.3492,0.245523
646,1,mean_diff_src,27.0845,0.5676,0.346026
646,1,mean_diff_src,44.0289,0.9227,0.468181
646,1,mean_diff_src,71.574,1.5,0.648918
646,1,dct_v_top,2.3858,0.05,0.0822383
646,1,dct_v_top,3.87839,0.08128,0.136943
646,1,dct_v_top,6.30477,0.1321,0.229398
646,1,dct_v_top,10.2491,0.2148,0.378949
646,1,dct_v_top,16.6611,0.3492,0.573975
646,1,dct_v_top,27.0845,0.5676,0.7712
646,1,dct_v_top,44.0289,0.9227,0.880694
646,1,dct_v_top,71.574,1.5,0.928335
646,1,random,2.3858,0.05,0.0369052
646,1,random,3.87839,0.08128,0.0603545
646,1,random,6.30477,0.1321,0.0990046
646,1,random,10.2491,0.2148,0.162963
646,1,random,16.6611,0.3492,0.268742
646,1,random,27.0845,0.5676,0.439983
646,1,random,44.0289,0.9227,0.692561
646,1,random,71.574,1.5,0.98703
661,0,jtw_mean_diff_tgt,2.3858,0.05,0.273788
661,0,jtw_mean_diff_tgt,3.87839,0.08128,0.393724
661,0,jtw_mean_diff_tgt,6.30477,0.1321,0.529875
661,0,jtw_mean_diff_tgt,10.2491,0.2148,0.66161
661,0,jtw_mean_diff_tgt,16.6611,0.3492,0.770638
661,0,jtw_mean_diff_tgt,27.0845,0.5676,0.851403
661,0,jtw_mean_diff_tgt,44.0289,0.9227,0.910441
661,0,jtw_mean_diff_tgt,71.574,1.5,0.963568
661,0,mean_diff_src,2.3858,0.05,0.0609142
661,0,mean_diff_src,3.87839,0.08128,0.0989541
661,0,mean_diff_src,6.30477,0.1321,0.160123
661,0,mean_diff_src,10.2491,0.2148,0.256026
661,0,mean_diff_src,16.6611,0.3492,0.397093
661,0,mean_diff_src,27.0845,0.5676,0.576855
661,0,mean_diff_src,44.0289,0.9227,0.745076
661,0,mean_diff_src,71.574,1.5,0.862058
661,0,dct_v_top,2.3858,0.05,0.10023
661,0,dct_v_top,3.87839,0.08128,0.162066
661,0,dct_v_top,6.30477,0.1321,0.255263
661,0,dct_v_top,10.2491,0.2148,0.377517
661,0,dct_v_top,16.6611,0.3492,0.522328
661,0,dct_v_top,27.0845,0.5676,0.733809
661,0,dct_v_top,44.0289,0.9227,0.870212
661,0,dct_v_top,71.574,1.5,0.925411
661,0,random,2.3858,0.05,0.0367547
661,0,random,3.87839,0.08128,0.0596187
661,0,random,6.30477,0.1321,0.0965138
661,0,random,10.2491,0.2148,0.155298
661,0,random,16.6611,0.3492,0.246416
661,0,random,27.0845,0.5676,0.379361
661,0,random,44.0289,0.9227,0.555485
661,0,random,71.574,1.5,0.779442
663,0,jtw_mean_diff_tgt,2.3858,0.05,0.314868
663,0,jtw_mean_diff_tgt,3.87839,0.08128,0.446052
663,0,jtw_mean_diff_tgt,6.30477,0.1321,0.58644
663,0,jtw_mean_diff_tgt,10.2491,0.2148,0.713788
663,0,jtw_mean_diff_tgt,16.6611,0.3492,0.812904
663,0,jtw_mean_diff_tgt,27.0845,0.5676,0.881908
663,0,jtw_mean_diff_tgt,44.0289,0.9227,0.927054
663,0,jtw_mean_diff_tgt,71.574,1.5,0.956278
663,0,mean_diff_src,2.3858,0.05,0.0742404
663,0,mean_diff_src,3.87839,0.08128,0.120487
663,0,mean_diff_src,6.30477,0.1321,0.194082
663,0,mean_diff_src,10.2491,0.2148,0.305917
663,0,mean_diff_src,16.6611,0.3492,0.458798
663,0,mean_diff_src,27.0845,0.5676,0.634439
663,0,mean_diff_src,44.0289,0.9227,0.783657
663,0,mean_diff_src,71.574,1.5,0.859711
663,0,dct_v_top,2.3858,0.05,0.109836
663,0,dct_v_top,3.87839,0.08128,0.173185
663,0,dct_v_top,6.30477,0.1321,0.26544
663,0,dct_v_top,10.2491,0.2148,0.387764
663,0,dct_v_top,16.6611,0.3492,0.538424
663,0,dct_v_top,27.0845,0.5676,0.735629
663,0,dct_v_top,44.0289,0.9227,0.892484
663,0,dct_v_top,71.574,1.5,0.942681
663,0,random,2.3858,0.05,0.0369181
663,0,random,3.87839,0.08128,0.0600571
663,0,random,6.30477,0.1321,0.0976636
663,0,random,10.2491,0.2148,0.158688
663,0,random,16.6611,0.3492,0.256564
663,0,random,27.0845,0.5676,0.406469
663,0,random,44.0289,0.9227,0.604976
663,0,random,71.574,1.5,0.82156
672,1,jtw_mean_diff_tgt,2.3858,0.05,0.106763
672,1,jtw_mean_diff_tgt,3.87839,0.08128,0.164121
672,1,jtw_mean_diff_tgt,6.30477,0.1321,0.244285
672,1,jtw_mean_diff_tgt,10.2491,0.2148,0.346886
672,1,jtw_mean_diff_tgt,16.6611,0.3492,0.463737
672,1,jtw_mean_diff_tgt,27.0845,0.5676,0.582137
672,1,jtw_mean_diff_tgt,44.0289,0.9227,0.691885
672,1,jtw_mean_diff_tgt,71.574,1.5,0.786376
672,1,mean_diff_src,2.3858,0.05,0.0284546
672,1,mean_diff_src,3.87839,0.08128,0.0458531
672,1,mean_diff_src,6.30477,0.1321,0.0736802
672,1,mean_diff_src,10.2491,0.2148,0.118272
672,1,mean_diff_src,16.6611,0.3492,0.190218
672,1,mean_diff_src,27.0845,0.5676,0.305202
672,1,mean_diff_src,44.0289,0.9227,0.477278
672,1,mean_diff_src,71.574,1.5,0.703713
672,1,dct_v_top,2.3858,0.05,0.0705892
672,1,dct_v_top,3.87839,0.08128,0.11702
672,1,dct_v_top,6.30477,0.1321,0.195608
672,1,dct_v_top,10.2491,0.2148,0.327722
672,1,dct_v_top,16.6611,0.3492,0.53018
672,1,dct_v_top,27.0845,0.5676,0.826825
672,1,dct_v_top,44.0289,0.9227,0.968322
672,1,dct_v_top,71.574,1.5,0.914225
672,1,random,2.3858,0.05,0.0306905
672,1,random,3.87839,0.08128,0.0501705
672,1,random,6.30477,0.1321,0.0822359
672,1,random,10.2491,0.2148,0.135387
672,1,random,16.6611,0.3492,0.223896
672,1,random,27.0845,0.5676,0.370367
672,1,random,44.0289,0.9227,0.600524
672,1,random,71.574,1.5,0.910849
673,0,jtw_mean_diff_tgt,2.3858,0.05,0.259085
673,0,jtw_mean_diff_tgt,3.87839,0.08128,0.375764
673,0,jtw_mean_diff_tgt,6.30477,0.1321,0.511119
673,0,jtw_mean_diff_tgt,10.2491,0.2148,0.644703
673,0,jtw_mean_diff_tgt,16.6611,0.3492,0.757517
673,0,jtw_mean_diff_tgt,27.0845,0.5676,0.842534
673,0,jtw_mean_diff_tgt,44.0289,0.9227,0.903651
673,0,jtw_mean_diff_tgt,71.574,1.5,0.94868
673,0,mean_diff_src,2.3858,0.05,0.0555636
673,0,mean_diff_src,3.87839,0.08128,0.0904213
673,0,mean_diff_src,6.30477,0.1321,0.146897
673,0,mean_diff_src,10.2491,0.2148,0.237194
673,0,mean_diff_src,16.6611,0.3492,0.37602
673,0,mean_diff_src,27.0845,0.5676,0.563342
673,0,mean_diff_src,44.0289,0.9227,0.726589
673,0,mean_diff_src,71.574,1.5,0.825626
673,0,dct_v_top,2.3858,0.05,0.0952777
673,0,dct_v_top,3.87839,0.08128,0.153846
673,0,dct_v_top,6.30477,0.1321,0.242291
673,0,dct_v_top,10.2491,0.2148,0.363477
673,0,dct_v_top,16.6611,0.3492,0.517229
673,0,dct_v_top,27.0845,0.5676,0.716553
673,0,dct_v_top,44.0289,0.9227,0.866989
673,0,dct_v_top,71.574,1.5,0.931476
673,0,random,2.3858,0.05,0.0331021
673,0,random,3.87839,0.08128,0.0538846
673,0,random,6.30477,0.1321,0.0877984
673,0,random,10.2491,0.2148,0.143055
673,0,random,16.6611,0.3492,0.232492
673,0,random,27.0845,0.5676,0.372933
673,0,random,44.0289,0.9227,0.571235
673,0,random,71.574,1.5,0.80209
678,1,jtw_mean_diff_tgt,2.3858,0.05,0.137016
678,1,jtw_mean_diff_tgt,3.87839,0.08128,0.208689
678,1,jtw_mean_diff_tgt,6.30477,0.1321,0.305396
678,1,jtw_mean_diff_tgt,10.2491,0.2148,0.422183
678,1,jtw_mean_diff_tgt,16.6611,0.3492,0.545379
678,1,jtw_mean_diff_tgt,27.0845,0.5676,0.660725
678,1,jtw_mean_diff_tgt,44.0289,0.9227,0.760429
678,1,jtw_mean_diff_tgt,71.574,1.5,0.840232
678,1,mean_diff_src,2.3858,0.05,0.0310264
678,1,mean_diff_src,3.87839,0.08128,0.0497293
678,1,mean_diff_src,6.30477,0.1321,0.0789953
678,1,mean_diff_src,10.2491,0.2148,0.123756
678,1,mean_diff_src,16.6611,0.3492,0.190038
678,1,mean_diff_src,27.0845,0.5676,0.285454
678,1,mean_diff_src,44.0289,0.9227,0.42614
678,1,mean_diff_src,71.574,1.5,0.636743
678,1,dct_v_top,2.3858,0.05,0.0725445
678,1,dct_v_top,3.87839,0.08128,0.120075
678,1,dct_v_top,6.30477,0.1321,0.199573
678,1,dct_v_top,10.2491,0.2148,0.32809
678,1,dct_v_top,16.6611,0.3492,0.502623
678,1,dct_v_top,27.0845,0.5676,0.683091
678,1,dct_v_top,44.0289,0.9227,0.83696
678,1,dct_v_top,71.574,1.5,0.903576
678,1,random,2.3858,0.05,0.0348133
678,1,random,3.87839,0.08128,0.0569512
678,1,random,6.30477,0.1321,0.0933493
678,1,random,10.2491,0.2148,0.153464
678,1,random,16.6611,0.3492,0.252522
678,1,random,27.0845,0.5676,0.411893
678,1,random,44.0289,0.9227,0.647647
678,1,random,71.574,1.5,0.940255
692,1,jtw_mean_diff_tgt,2.3858,0.05,0.120428
692,1,jtw_mean_diff_tgt,3.87839,0.08128,0.185617
692,1,jtw_mean_diff_tgt,6.30477,0.1321,0.275707
692,1,jtw_mean_diff_tgt,10.2491,0.2148,0.387094
692,1,jtw_mean_diff_tgt,16.6611,0.3492,0.5066
692,1,jtw_mean_diff_tgt,27.0845,0.5676,0.619436
692,1,jtw_mean_diff_tgt,44.0289,0.9227,0.716703
692,1,jtw_mean_diff_tgt,71.574,1.5,0.795293
692,1,mean_diff_src,2.3858,0.05,0.0311439
692,1,mean_diff_src,3.87839,0.08128,0.0502026
692,1,mean_diff_src,6.30477,0.1321,0.0805089
692,1,mean_diff_src,10.2491,0.2148,0.128207
692,1,mean_diff_src,16.6611,0.3492,0.202142
692,1,mean_diff_src,27.0845,0.5676,0.314481
692,1,mean_diff_src,44.0289,0.9227,0.48007
692,1,mean_diff_src,71.574,1.5,0.699697
692,1,dct_v_top,2.3858,0.05,0.0724119
692,1,dct_v_top,3.87839,0.08128,0.119082
692,1,dct_v_top,6.30477,0.1321,0.19587
692,1,dct_v_top,10.2491,0.2148,0.31704
692,1,dct_v_top,16.6611,0.3492,0.484218
692,1,dct_v_top,27.0845,0.5676,0.705847
692,1,dct_v_top,44.0289,0.9227,0.924434
692,1,dct_v_top,71.574,1.5,0.941412
692,1,random,2.3858,0.05,0.0320179
692,1,random,3.87839,0.08128,0.0525167
692,1,random,6.30477,0.1321,0.0866064
692,1,random,10.2491,0.2148,0.144077
692,1,random,16.6611,0.3492,0.242583
692,1,random,27.0845,0.5676,0.413419
692,1,random,44.0289,0.9227,0.70115
692,1,random,71.574,1.5,1.11199
737,0,jtw_mean_diff_tgt,2.3858,0.05,0.270986
737,0,jtw_mean_diff_tgt,3.87839,0.08128,0.388861
737,0,jtw_mean_diff_tgt,6.30477,0.1321,0.521537
737,0,jtw_mean_diff_tgt,10.2491,0.2148,0.650867
737,0,jtw_mean_diff_tgt,16.6611,0.3492,0.761438
737,0,jtw_mean_diff_tgt,27.0845,0.5676,0.84577
737,0,jtw_mean_diff_tgt,44.0289,0.9227,0.905778
737,0,jtw_mean_diff_tgt,71.574,1.5,0.944809
737,0,mean_diff_src,2.3858,0.05,0.0566624
737,0,mean_diff_src,3.87839,0.08128,0.0914722
737,0,mean_diff_src,6.30477,0.1321,0.146582
737,0,mean_diff_src,10.2491,0.2148,0.231147
737,0,mean_diff_src,16.6611,0.3492,0.351685
737,0,mean_diff_src,27.0845,0.5676,0.49864
737,0,mean_diff_src,44.0289,0.9227,0.648409
737,0,mean_diff_src,71.574,1.5,0.797463
737,0,dct_v_top,2.3858,0.05,0.093855
737,0,dct_v_top,3.87839,0.08128,0.145892
737,0,dct_v_top,6.30477,0.1321,0.222068
737,0,dct_v_top,10.2491,0.2148,0.339413
737,0,dct_v_top,16.6611,0.3492,0.511114
737,0,dct_v_top,27.0845,0.5676,0.801569
737,0,dct_v_top,44.0289,0.9227,0.929503
737,0,dct_v_top,71.574,1.5,0.928849
737,0,random,2.3858,0.05,0.0329463
737,0,random,3.87839,0.08128,0.0534436
737,0,random,6.30477,0.1321,0.0864941
737,0,random,10.2491,0.2148,0.139311
737,0,random,16.6611,0.3492,0.222314
737,0,random,27.0845,0.5676,0.35068
737,0,random,44.0289,0.9227,0.557874
737,0,random,71.574,1.5,0.891599
753,0,jtw_mean_diff_tgt,2.3858,0.05,0.153699
753,0,jtw_mean_diff_tgt,3.87839,0.08128,0.241613
753,0,jtw_mean_diff_tgt,6.30477,0.1321,0.369216
753,0,jtw_mean_diff_tgt,10.2491,0.2148,0.527331
753,0,jtw_mean_diff_tgt,16.6611,0.3492,0.674168
753,0,jtw_mean_diff_tgt,27.0845,0.5676,0.787452
753,0,jtw_mean_diff_tgt,44.0289,0.9227,0.875567
753,0,jtw_mean_diff_tgt,71.574,1.5,0.91678
753,0,mean_diff_src,2.3858,0.05,0.0495918
753,0,mean_diff_src,3.87839,0.08128,0.0807503
753,0,mean_diff_src,6.30477,0.1321,0.131539
753,0,mean_diff_src,10.2491,0.2148,0.214142
753,0,mean_diff_src,16.6611,0.3492,0.346535
753,0,mean_diff_src,27.0845,0.5676,0.543428
753,0,mean_diff_src,44.0289,0.9227,0.770094
753,0,mean_diff_src,71.574,1.5,0.937064
753,0,dct_v_top,2.3858,0.05,0.0884866
753,0,dct_v_top,3.87839,0.08128,0.139232
753,0,dct_v_top,6.30477,0.1321,0.217349
753,0,dct_v_top,10.2491,0.2148,0.347771
753,0,dct_v_top,16.6611,0.3492,0.545633
