direction,eps,frac_reachable
rand_14,19.0378,0.989754
rand_14,19.6519,0.991803
rand_14,20.266,0.991803
rand_14,20.8801,0.991803
rand_14,21.4943,0.995902
rand_14,22.1084,0.997951
rand_14,22.7225,0.997951
rand_14,23.3366,1
rand_14,23.9507,1
rand_14,24.5649,1
rand_14,25.179,1
rand_14,25.7931,1
rand_14,26.4072,1
rand_14,27.0214,1
rand_14,27.6355,1
rand_14,28.2496,1
rand_14,28.8637,1
rand_14,29.4778,1
rand_14,30.092,1
rand_14,30.7061,1
rand_14,31.3202,1
rand_14,31.9343,1
rand_14,32.5485,1
rand_14,33.1626,1
rand_14,33.7767,1
rand_14,34.3908,1
rand_14,35.0049,1
rand_14,35.6191,1
rand_14,36.2332,1
rand_14,36.8473,1
rand_15,0,0.0389344
rand_15,0.614122,0.057377
rand_15,1.22824,0.0819672
rand_15,1.84237,0.112705
rand_15,2.45649,0.155738
rand_15,3.07061,0.221311
rand_15,3.68473,0.284836
rand_15,4.29885,0.356557
rand_15,4.91297,0.44877
rand_15,5.5271,0.540984
rand_15,6.14122,0.610656
rand_15,6.75534,0.684426
rand_15,7.36946,0.741803
rand_15,7.98358,0.811475
rand_15,8.5977,0.838115
rand_15,9.21183,0.877049
rand_15,9.82595,0.905738
rand_15,10.4401,0.92418
rand_15,11.0542,0.946721
rand_15,11.6683,0.954918
rand_15,12.2824,0.977459
rand_15,12.8966,0.981557
rand_15,13.5107,0.983607
rand_15,14.1248,0.989754
rand_15,14.7389,0.993852
rand_15,15.353,0.995902
rand_15,15.9672,0.995902
rand_15,16.5813,0.997951
rand_15,17.1954,1
rand_15,17.8095,1
rand_15,18.4237,1
rand_15,19.0378,1
rand_15,19.6519,1
rand_15,20.266,1
rand_15,20.8801,1
rand_15,21.4943,1
rand_15,22.1084,1
rand_15,22.7225,1
rand_15,23.3366,1
rand_15,23.9507,1
rand_15,24.5649,1
rand_15,25.179,1
rand_15,25.7931,1
rand_15,26.4072,1
rand_15,27.0214,1
rand_15,27.6355,1
rand_15,28.2496,1
rand_15,28.8637,1
rand_15,29.4778,1
rand_15,30.092,1
rand_15,30.7061,1
rand_15,31.3202,1
rand_15,31.9343,1
rand_15,32.5485,1
rand_15,33.1626,1
rand_15,33.7767,1
rand_15,34.3908,1
rand_15,35.0049,1
rand_15,35.6191,1
rand_15,36.2332,1
rand_15,36.8473,1
rand_18,0,0.0594262
rand_18,0.614122,0.102459
rand_18,1.22824,0.145492
rand_18,1.84237,0.196721
rand_18,2.45649,0.25
rand_18,3.07061,0.311475
rand_18,3.68473,0.401639
rand_18,4.29885,0.459016
rand_18,4.91297,0.540984
rand_18,5.5271,0.639344
rand_18,6.14122,0.719262
rand_18,6.75534,0.778689
rand_18,7.36946,0.817623
rand_18,7.98358,0.854508
rand_18,8.5977,0.891393
rand_18,9.21183,0.930328
rand_18,9.82595,0.956967
rand_18,10.4401,0.967213
rand_18,11.0542,0.979508
rand_18,11.6683,0.991803
rand_18,12.2824,0.995902
rand_18,12.8966,1
rand_18,13.5107,1
rand_18,14.1248,1
rand_18,14.7389,1
rand_18,15.353,1
rand_18,15.9672,1
rand_18,16.5813,1
rand_18,17.1954,1
rand_18,17.8095,1
rand_18,18.4237,1
rand_18,19.0378,1
rand_18,19.6519,1
rand_18,20.266,1
rand_18,20.8801,1
rand_18,21.4943,1
rand_18,22.1084,1
rand_18,22.7225,1
rand_18,23.3366,1
rand_18,23.9507,1
rand_18,24.5649,1
rand_18,25.179,1
rand_18,25.7931,1
rand_18,26.4072,1
rand_18,27.0214,1
rand_18,27.6355,1
rand_18,28.2496,1
rand_18,28.8637,1
rand_18,29.4778,1
rand_18,30.092,1
rand_18,30.7061,1
rand_18,31.3202,1
rand_18,31.9343,1
rand_18,32.5485,1
rand_18,33.1626,1
rand_18,33.7767,1
rand_18,34.3908,1
rand_18,35.0049,1
rand_18,35.6191,1
rand_18,36.2332,1
rand_18,36.8473,1
rand_19,0,0.079918
rand_19,0.614122,0.108607
rand_19,1.22824,0.157787
rand_19,1.84237,0.204918
rand_19,2.45649,0.245902
rand_19,3.07061,0.30123
rand_19,3.68473,0.381148
rand_19,4.29885,0.45082
rand_19,4.91297,0.516393
rand_19,5.5271,0.592213
rand_19,6.14122,0.643443
rand_19,6.75534,0.711066
rand_19,7.36946,0.782787
rand_19,7.98358,0.829918
rand_19,8.5977,0.872951
rand_19,9.21183,0.909836
rand_19,9.82595,0.940574
rand_19,10.4401,0.969262
rand_19,11.0542,0.981557
rand_19,11.6683,0.989754
rand_19,12.2824,0.993852
rand_19,12.8966,0.993852
rand_19,13.5107,0.995902
rand_19,14.1248,0.997951
rand_19,14.7389,0.997951
rand_19,15.353,1
rand_19,15.9672,1
rand_19,16.5813,1
rand_19,17.1954,1
rand_19,17.8095,1
rand_19,18.4237,1
rand_19,19.0378,1
rand_19,19.6519,1
rand_19,20.266,1
rand_19,20.8801,1
rand_19,21.4943,1
rand_19,22.1084,1
rand_19,22.7225,1
rand_19,23.3366,1
rand_19,23.9507,1
rand_19,24.5649,1
rand_19,25.179,1
rand_19,25.7931,1
rand_19,26.4072,1
rand_19,27.0214,1
rand_19,27.6355,1
rand_19,28.2496,1
rand_19,28.8637,1
rand_19,29.4778,1
rand_19,30.092,1
rand_19,30.7061,1
rand_19,31.3202,1
rand_19,31.9343,1
rand_19,32.5485,1
rand_19,33.1626,1
rand_19,33.7767,1
rand_19,34.3908,1
rand_19,35.0049,1
rand_19,35.6191,1
rand_19,36.2332,1
rand_19,36.8473,1
rand_20,0,0.0614754
rand_20,0.614122,0.079918
rand_20,1.22824,0.110656
rand_20,1.84237,0.157787
rand_20,2.45649,0.20082
rand_20,3.07061,0.252049
rand_20,3.68473,0.329918
rand_20,4.29885,0.383197
rand_20,4.91297,0.446721
rand_20,5.5271,0.506148
rand_20,6.14122,0.571721
rand_20,6.75534,0.651639
rand_20,7.36946,0.69877
rand_20,7.98358,0.741803
rand_20,8.5977,0.782787
rand_20,9.21183,0.815574
rand_20,9.82595,0.864754
rand_20,10.4401,0.907787
rand_20,11.0542,0.936475
rand_20,11.6683,0.952869
rand_20,12.2824,0.973361
rand_20,12.8966,0.985656
rand_20,13.5107,0.997951
rand_20,14.1248,1
rand_20,14.7389,1
rand_20,15.353,1
rand_20,15.9672,1
rand_20,16.5813,1
rand_20,17.1954,1
rand_20,17.8095,1
rand_20,18.4237,1
rand_20,19.0378,1
rand_20,19.6519,1
rand_20,20.266,1
rand_20,20.8801,1
rand_20,21.4943,1
rand_20,22.1084,1
rand_20,22.7225,1
rand_20,23.3366,1
rand_20,23.9507,1
rand_20,24.5649,1
rand_20,25.179,1
rand_20,25.7931,1
rand_20,26.4072,1
rand_20,27.0214,1
rand_20,27.6355,1
rand_20,28.2496,1
rand_20,28.8637,1
rand_20,29.4778,1
rand_20,30.092,1
rand_20,30.7061,1
rand_20,31.3202,1
rand_20,31.9343,1
rand_20,32.5485,1
rand_20,33.1626,1
rand_20,33.7767,1
rand_20,34.3908,1
rand_20,35.0049,1
rand_20,35.6191,1
rand_20,36.2332,1
rand_20,36.8473,1
rand_21,0,0.0471311
rand_21,0.614122,0.0696721
rand_21,1.22824,0.0840164
rand_21,1.84237,0.122951
rand_21,2.45649,0.170082
rand_21,3.07061,0.229508
rand_21,3.68473,0.309426
rand_21,4.29885,0.407787
rand_21,4.91297,0.483607
rand_21,5.5271,0.567623
rand_21,6.14122,0.657787
rand_21,6.75534,0.702869
rand_21,7.36946,0.768443
rand_21,7.98358,0.813525
rand_21,8.5977,0.868852
rand_21,9.21183,0.891393
rand_21,9.82595,0.92418
rand_21,10.4401,0.940574
rand_21,11.0542,0.959016
rand_21,11.6683,0.971311
rand_21,12.2824,0.987705
rand_21,12.8966,0.997951
rand_21,13.5107,1
rand_21,14.1248,1
rand_21,14.7389,1
rand_21,15.353,1
rand_21,15.9672,1
rand_21,16.5813,1
rand_21,17.1954,1
rand_21,17.8095,1
rand_21,18.4237,1
rand_21,19.0378,1
rand_21,19.6519,1
rand_21,20.266,1
rand_21,20.8801,1
rand_21,21.4943,1
rand_21,22.1084,1
rand_21,22.7225,1
rand_21,23.3366,1
rand_21,23.9507,1
rand_21,24.5649,1
rand_21,25.179,1
rand_21,25.7931,1
rand_21,26.4072,1
rand_21,27.0214,1
rand_21,27.6355,1
rand_21,28.2496,1
rand_21,28.8637,1
rand_21,29.4778,1
rand_21,30.092,1
rand_21,30.7061,1
rand_21,31.3202,1
rand_21,31.9343,1
rand_21,32.5485,1
rand_21,33.1626,1
rand_21,33.7767,1
rand_21,34.3908,1
rand_21,35.0049,1
rand_21,35.6191,1
rand_21,36.2332,1
rand_21,36.8473,1
rand_22,0,0.0430328
rand_22,0.614122,0.0635246
rand_22,1.22824,0.0963115
rand_22,1.84237,0.137295
rand_22,2.45649,0.190574
rand_22,3.07061,0.239754
rand_22,3.68473,0.29918
rand_22,4.29885,0.358607
rand_22,4.91297,0.428279
rand_22,5.5271,0.477459
rand_22,6.14122,0.543033
rand_22,6.75534,0.586066
rand_22,7.36946,0.633197
rand_22,7.98358,0.67623
rand_22,8.5977,0.731557
rand_22,9.21183,0.79918
rand_22,9.82595,0.840164
rand_22,10.4401,0.881148
rand_22,11.0542,0.920082
rand_22,11.6683,0.946721
rand_22,12.2824,0.959016
rand_22,12.8966,0.971311
rand_22,13.5107,0.981557
rand_22,14.1248,0.993852
rand_22,14.7389,0.995902
rand_22,15.353,0.995902
rand_22,15.9672,0.997951
rand_22,16.5813,1
rand_22,17.1954,1
rand_22,17.8095,1
rand_22,18.4237,1
rand_22,19.0378,1
rand_22,19.6519,1
rand_22,20.266,1
rand_22,20.8801,1
rand_22,21.4943,1
rand_22,22.1084,1
rand_22,22.7225,1
rand_22,23.3366,1
rand_22,23.9507,1
rand_22,24.5649,1
rand_22,25.179,1
rand_22,25.7931,1
rand_22,26.4072,1
rand_22,27.0214,1
rand_22,27.6355,1
rand_22,28.2496,1
rand_22,28.8637,1
rand_22,29.4778,1
rand_22,30.092,1
rand_22,30.7061,1
rand_22,31.3202,1
rand_22,31.9343,1
rand_22,32.5485,1
rand_22,33.1626,1
rand_22,33.7767,1
rand_22,34.3908,1
rand_22,35.0049,1
rand_22,35.6191,1
rand_22,36.2332,1
rand_22,36.8473,1
rand_23,0,0.0614754
rand_23,0.614122,0.0881148
rand_23,1.22824,0.127049
rand_23,1.84237,0.170082
rand_23,2.45649,0.221311
rand_23,3.07061,0.268443
rand_23,3.68473,0.315574
rand_23,4.29885,0.387295
rand_23,4.91297,0.444672
rand_23,5.5271,0.493852
rand_23,6.14122,0.57377
rand_23,6.75534,0.639344
rand_23,7.36946,0.682377
rand_23,7.98358,0.723361
rand_23,8.5977,0.745902
rand_23,9.21183,0.768443
rand_23,9.82595,0.786885
rand_23,10.4401,0.809426
rand_23,11.0542,0.838115
rand_23,11.6683,0.864754
rand_23,12.2824,0.889344
rand_23,12.8966,0.89959
rand_23,13.5107,0.918033
rand_23,14.1248,0.934426
rand_23,14.7389,0.961066
rand_23,15.353,0.971311
rand_23,15.9672,0.991803
rand_23,16.5813,0.997951
rand_23,17.1954,1
rand_23,17.8095,1
rand_23,18.4237,1
rand_23,19.0378,1
rand_23,19.6519,1
rand_23,20.266,1
rand_23,20.8801,1
rand_23,21.4943,1
rand_23,22.1084,1
rand_23,22.7225,1
rand_23,23.3366,1
rand_23,23.9507,1
rand_23,24.5649,1
rand_23,25.179,1
rand_23,25.7931,1
rand_23,26.4072,1
rand_23,27.0214,1
rand_23,27.6355,1
rand_23,28.2496,1
rand_23,28.8637,1
rand_23,29.4778,1
rand_23,30.092,1
rand_23,30.7061,1
rand_23,31.3202,1
rand_23,31.9343,1
rand_23,32.5485,1
rand_23,33.1626,1
rand_23,33.7767,1
rand_23,34.3908,1
rand_23,35.0049,1
rand_23,35.6191,1
rand_23,36.2332,1
rand_23,36.8473,1
rand_24,0,0.0819672
rand_24,0.614122,0.112705
rand_24,1.22824,0.141393
rand_24,1.84237,0.170082
rand_24,2.45649,0.235656
rand_24,3.07061,0.280738
rand_24,3.68473,0.315574
rand_24,4.29885,0.372951
rand_24,4.91297,0.442623
rand_24,5.5271,0.504098
rand_24,6.14122,0.55123
rand_24,6.75534,0.612705
rand_24,7.36946,0.637295
rand_24,7.98358,0.696721
rand_24,8.5977,0.762295
rand_24,9.21183,0.793033
rand_24,9.82595,0.82377
rand_24,10.4401,0.846311
rand_24,11.0542,0.866803
rand_24,11.6683,0.885246
rand_24,12.2824,0.907787
rand_24,12.8966,0.930328
rand_24,13.5107,0.946721
rand_24,14.1248,0.963115
rand_24,14.7389,0.979508
rand_24,15.353,0.991803
rand_24,15.9672,0.995902
rand_24,16.5813,0.997951
rand_24,17.1954,0.997951
rand_24,17.8095,1
rand_24,18.4237,1
rand_24,19.0378,1
rand_24,19.6519,1
rand_24,20.266,1
rand_24,20.8801,1
rand_24,21.4943,1
rand_24,22.1084,1
rand_24,22.7225,1
rand_24,23.3366,1
rand_24,23.9507,1
rand_24,24.5649,1
rand_24,25.179,1
rand_24,25.7931,1
rand_24,26.4072,1
rand_24,27.0214,1
rand_24,27.6355,1
rand_24,28.2496,1
rand_24,28.8637,1
rand_24,29.4778,1
rand_24,30.092,1
rand_24,30.7061,1
rand_24,31.3202,1
rand_24,31.9343,1
rand_24,32.5485,1
rand_24,33.1626,1
rand_24,33.7767,1
rand_24,34.3908,1
rand_24,35.0049,1
rand_24,35.6191,1
rand_24,36.2332,1
rand_24,36.8473,1
rand_25,0,0.0348361
rand_25,0.614122,0.0614754
rand_25,1.22824,0.0963115
rand_25,1.84237,0.131148
rand_25,2.45649,0.206967
rand_25,3.07061,0.272541
rand_25,3.68473,0.346311
rand_25,4.29885,0.418033
rand_25,4.91297,0.510246
rand_25,5.5271,0.584016
rand_25,6.14122,0.643443
rand_25,6.75534,0.715164
rand_25,7.36946,0.786885
rand_25,7.98358,0.840164
rand_25,8.5977,0.881148
rand_25,9.21183,0.918033
rand_25,9.82595,0.940574
rand_25,10.4401,0.954918
rand_25,11.0542,0.97541
rand_25,11.6683,0.983607
rand_25,12.2824,0.989754
rand_25,12.8966,0.993852
rand_25,13.5107,0.995902
rand_25,14.1248,0.995902
rand_25,14.7389,0.995902
rand_25,15.353,0.997951
rand_25,15.9672,1
rand_25,16.5813,1
rand_25,17.1954,1
rand_25,17.8095,1
rand_25,18.4237,1
rand_25,19.0378,1
rand_25,19.6519,1
rand_25,20.266,1
rand_25,20.8801,1
rand_25,21.4943,1
rand_25,22.1084,1
rand_25,22.7225,1
rand_25,23.3366,1
rand_25,23.9507,1
rand_25,24.5649,1
rand_25,25.179,1
rand_25,25.7931,1
rand_25,26.4072,1
rand_25,27.0214,1
rand_25,27.6355,1
rand_25,28.2496,1
rand_25,28.8637,1
rand_25,29.4778,1
rand_25,30.092,1
rand_25,30.7061,1
rand_25,31.3202,1
rand_25,31.9343,1
rand_25,32.5485,1
rand_25,33.1626,1
rand_25,33.7767,1
rand_25,34.3908,1
rand_25,35.0049,1
rand_25,35.6191,1
rand_25,36.2332,1
rand_25,36.8473,1
rand_26,0,0.108607
rand_26,0.614122,0.135246
rand_26,1.22824,0.172131
rand_26,1.84237,0.217213
rand_26,2.45649,0.270492
rand_26,3.07061,0.331967
rand_26,3.68473,0.42418
rand_26,4.29885,0.510246
rand_26,4.91297,0.569672
rand_26,5.5271,0.655738
rand_26,6.14122,0.723361
rand_26,6.75534,0.786885
rand_26,7.36946,0.85041
rand_26,7.98358,0.889344
rand_26,8.5977,0.920082
rand_26,9.21183,0.94877
rand_26,9.82595,0.961066
rand_26,10.4401,0.973361
rand_26,11.0542,0.983607
rand_26,11.6683,0.989754
rand_26,12.2824,0.989754
rand_26,12.8966,0.989754
rand_26,13.5107,0.991803
rand_26,14.1248,0.995902
rand_26,14.7389,0.995902
rand_26,15.353,1
rand_26,15.9672,1
rand_26,16.5813,1
rand_26,17.1954,1
rand_26,17.8095,1
rand_26,18.4237,1
rand_26,19.0378,1
rand_26,19.6519,1
rand_26,20.266,1
rand_26,20.8801,1
rand_26,21.4943,1
rand_26,22.1084,1
rand_26,22.7225,1
rand_26,23.3366,1
rand_26,23.9507,1
rand_26,24.5649,1
rand_26,25.179,1
rand_26,25.7931,1
rand_26,26.4072,1
rand_26,27.0214,1
rand_26,27.6355,1
rand_26,28.2496,1
rand_26,28.8637,1
rand_26,29.4778,1
rand_26,30.092,1
rand_26,30.7061,1
rand_26,31.3202,1
rand_26,31.9343,1
rand_26,32.5485,1
rand_26,33.1626,1
rand_26,33.7767,1
rand_26,34.3908,1
rand_26,35.0049,1
rand_26,35.6191,1
rand_26,36.2332,1
rand_26,36.8473,1
rand_27,0,0.067623
rand_27,0.614122,0.0901639
rand_27,1.22824,0.131148
rand_27,1.84237,0.178279
rand_27,2.45649,0.247951
rand_27,3.07061,0.321721
rand_27,3.68473,0.395492
rand_27,4.29885,0.467213
rand_27,4.91297,0.526639
rand_27,5.5271,0.614754
rand_27,6.14122,0.688525
rand_27,6.75534,0.764344
rand_27,7.36946,0.82582
rand_27,7.98358,0.866803
rand_27,8.5977,0.901639
rand_27,9.21183,0.92623
rand_27,9.82595,0.952869
rand_27,10.4401,0.965164
rand_27,11.0542,0.983607
rand_27,11.6683,0.983607
rand_27,12.2824,0.989754
rand_27,12.8966,0.989754
rand_27,13.5107,0.991803
rand_27,14.1248,0.993852
rand_27,14.7389,0.995902
rand_27,15.353,0.997951
rand_27,15.9672,0.997951
rand_27,16.5813,1
rand_27,17.1954,1
rand_27,17.8095,1
rand_27,18.4237,1
rand_27,19.0378,1
rand_27,19.6519,1
rand_27,20.266,1
rand_27,20.8801,1
rand_27,21.4943,1
rand_27,22.1084,1
rand_27,22.7225,1
rand_27,23.3366,1
rand_27,23.9507,1
rand_27,24.5649,1
rand_27,25.179,1
rand_27,25.7931,1
rand_27,26.4072,1
rand_27,27.0214,1
rand_27,27.6355,1
rand_27,28.2496,1
rand_27,28.8637,1
rand_27,29.4778,1
rand_27,30.092,1
rand_27,30.7061,1
rand_27,31.3202,1
rand_27,31.9343,1
rand_27,32.5485,1
rand_27,33.1626,1
rand_27,33.7767,1
rand_27,34.3908,1
rand_27,35.0049,1
rand_27,35.6191,1
rand_27,36.2332,1
rand_27,36.8473,1
rand_28,0,0.0635246
rand_28,0.614122,0.104508
rand_28,1.22824,0.157787
rand_28,1.84237,0.215164
rand_28,2.45649,0.280738
rand_28,3.07061,0.370902
rand_28,3.68473,0.452869
rand_28,4.29885,0.538934
rand_28,4.91297,0.606557
rand_28,5.5271,0.692623
rand_28,6.14122,0.778689
rand_28,6.75534,0.827869
rand_28,7.36946,0.885246
rand_28,7.98358,0.92418
rand_28,8.5977,0.946721
rand_28,9.21183,0.965164
rand_28,9.82595,0.981557
rand_28,10.4401,0.987705
rand_28,11.0542,0.993852
rand_28,11.6683,0.995902
rand_28,12.2824,0.995902
rand_28,12.8966,1
rand_28,13.5107,1
rand_28,14.1248,1
rand_28,14.7389,1
rand_28,15.353,1
rand_28,15.9672,1
rand_28,16.5813,1
rand_28,17.1954,1
rand_28,17.8095,1
rand_28,18.4237,1
rand_28,19.0378,1
rand_28,19.6519,1
rand_28,20.266,1
rand_28,20.8801,1
rand_28,21.4943,1
rand_28,22.1084,1
rand_28,22.7225,1
rand_28,23.3366,1
rand_28,23.9507,1
rand_28,24.5649,1
rand_28,25.179,1
rand_28,25.7931,1
rand_28,26.4072,1
rand_28,27.0214,1
rand_28,27.6355,1
rand_28,28.2496,1
rand_28,28.8637,1
rand_28,29.4778,1
rand_28,30.092,1
rand_28,30.7061,1
rand_28,31.3202,1
rand_28,31.9343,1
rand_28,32.5485,1
rand_28,33.1626,1
rand_28,33.7767,1
rand_28,34.3908,1
rand_28,35.0049,1
rand_28,35.6191,1
rand_28,36.2332,1
rand_28,36.8473,1
rand_30,0,0.0307377
rand_30,0.614122,0.057377
rand_30,1.22824,0.0737705
rand_30,1.84237,0.139344
rand_30,2.45649,0.186475
rand_30,3.07061,0.237705
rand_30,3.68473,0.29918
rand_30,4.29885,0.362705
rand_30,4.91297,0.442623
rand_30,5.5271,0.520492
rand_30,6.14122,0.584016
rand_30,6.75534,0.678279
rand_30,7.36946,0.764344
rand_30,7.98358,0.82377
rand_30,8.5977,0.854508
rand_30,9.21183,0.895492
rand_30,9.82595,0.944672
rand_30,10.4401,0.956967
rand_30,11.0542,0.971311
rand_30,11.6683,0.983607
rand_30,12.2824,0.991803
rand_30,12.8966,0.993852
rand_30,13.5107,0.993852
rand_30,14.1248,0.995902
rand_30,14.7389,0.997951
rand_30,15.353,0.997951
rand_30,15.9672,1
rand_30,16.5813,1
rand_30,17.1954,1
rand_30,17.8095,1
rand_30,18.4237,1
rand_30,19.0378,1
rand_30,19.6519,1
rand_30,20.266,1
rand_30,20.8801,1
rand_30,21.4943,1
rand_30,22.1084,1
rand_30,22.7225,1
rand_30,23.3366,1
rand_30,23.9507,1
rand_30,24.5649,1
rand_30,25.179,1
rand_30,25.7931,1
rand_30,26.4072,1
rand_30,27.0214,1
rand_30,27.6355,1
rand_30,28.2496,1
rand_30,28.8637,1
rand_30,29.4778,1
rand_30,30.092,1
rand_30,30.7061,1
rand_30,31.3202,1
rand_30,31.9343,1
rand_30,32.5485,1
rand_30,33.1626,1
rand_30,33.7767,1
rand_30,34.3908,1
rand_30,35.0049,1
rand_30,35.6191,1
rand_30,36.2332,1
rand_30,36.8473,1
rand_32,0,0.0266393
rand_32,0.614122,0.0491803
rand_32,1.22824,0.0840164
rand_32,1.84237,0.120902
rand_32,2.45649,0.165984
rand_32,3.07061,0.227459
rand_32,3.68473,0.29918
rand_32,4.29885,0.391393
rand_32,4.91297,0.477459
rand_32,5.5271,0.602459
rand_32,6.14122,0.69877
rand_32,6.75534,0.776639
rand_32,7.36946,0.831967
rand_32,7.98358,0.870902
rand_32,8.5977,0.901639
rand_32,9.21183,0.934426
rand_32,9.82595,0.942623
rand_32,10.4401,0.965164
rand_32,11.0542,0.971311
rand_32,11.6683,0.977459
rand_32,12.2824,0.989754
rand_32,12.8966,0.993852
rand_32,13.5107,0.997951
rand_32,14.1248,0.997951
rand_32,14.7389,0.997951
rand_32,15.353,1
rand_32,15.9672,1
rand_32,16.5813,1
rand_32,17.1954,1
rand_32,17.8095,1
rand_32,18.4237,1
rand_32,19.0378,1
rand_32,19.6519,1
rand_32,20.266,1
rand_32,20.8801,1
rand_32,21.4943,1
rand_32,22.1084,1
rand_32,22.7225,1
rand_32,23.3366,1
rand_32,23.9507,1
rand_32,24.5649,1
rand_32,25.179,1
rand_32,25.7931,1
rand_32,26.4072,1
rand_32,27.0214,1
rand_32,27.6355,1
rand_32,28.2496,1
rand_32,28.8637,1
rand_32,29.4778,1
rand_32,30.092,1
rand_32,30.7061,1
rand_32,31.3202,1
rand_32,31.9343,1
rand_32,32.5485,1
rand_32,33.1626,1
rand_32,33.7767,1
rand_32,34.3908,1
rand_32,35.0049,1
rand_32,35.6191,1
rand_32,36.2332,1
rand_32,36.8473,1
rand_33,0,0.0553279
rand_33,0.614122,0.0758197
rand_33,1.22824,0.125
rand_33,1.84237,0.168033
rand_33,2.45649,0.213115
rand_33,3.07061,0.245902
rand_33,3.68473,0.297131
rand_33,4.29885,0.344262
rand_33,4.91297,0.418033
rand_33,5.5271,0.493852
rand_33,6.14122,0.563525
rand_33,6.75534,0.606557
rand_33,7.36946,0.663934
rand_33,7.98358,0.709016
rand_33,8.5977,0.745902
rand_33,9.21183,0.813525
rand_33,9.82595,0.852459
rand_33,10.4401,0.885246
rand_33,11.0542,0.911885
rand_33,11.6683,0.936475
rand_33,12.2824,0.961066
rand_33,12.8966,0.97541
rand_33,13.5107,0.983607
rand_33,14.1248,0.991803
rand_33,14.7389,0.993852
rand_33,15.353,0.997951
rand_33,15.9672,0.997951
rand_33,16.5813,0.997951
rand_33,17.1954,1
rand_33,17.8095,1
rand_33,18.4237,1
rand_33,19.0378,1
rand_33,19.6519,1
rand_33,20.266,1
rand_33,20.8801,1
rand_33,21.4943,1
rand_33,22.1084,1
rand_33,22.7225,1
rand_33,23.3366,1
rand_33,23.9507,1
rand_33,24.5649,1
rand_33,25.179,1
rand_33,25.7931,1
rand_33,26.4072,1
rand_33,27.0214,1
rand_33,27.6355,1
rand_33,28.2496,1
rand_33,28.8637,1
rand_33,29.4778,1
rand_33,30.092,1
rand_33,30.7061,1
rand_33,31.3202,1
rand_33,31.9343,1
rand_33,32.5485,1
rand_33,33.1626,1
rand_33,33.7767,1
rand_33,34.3908,1
rand_33,35.0049,1
rand_33,35.6191,1
rand_33,36.2332,1
rand_33,36.8473,1
rand_34,0,0.0430328
rand_34,0.614122,0.057377
rand_34,1.22824,0.0840164
rand_34,1.84237,0.116803
rand_34,2.45649,0.168033
rand_34,3.07061,0.229508
rand_34,3.68473,0.276639
rand_34,4.29885,0.358607
rand_34,4.91297,0.430328
rand_34,5.5271,0.497951
rand_34,6.14122,0.57582
rand_34,6.75534,0.655738
rand_34,7.36946,0.721311
rand_34,7.98358,0.770492
rand_34,8.5977,0.819672
rand_34,9.21183,0.870902
rand_34,9.82595,0.922131
rand_34,10.4401,0.940574
rand_34,11.0542,0.954918
rand_34,11.6683,0.967213
rand_34,12.2824,0.971311
rand_34,12.8966,0.977459
rand_34,13.5107,0.987705
rand_34,14.1248,0.989754
rand_34,14.7389,0.989754
rand_34,15.353,0.997951
rand_34,15.9672,1
rand_34,16.5813,1
rand_34,17.1954,1
rand_34,17.8095,1
rand_34,18.4237,1
rand_34,19.0378,1
rand_34,19.6519,1
rand_34,20.266,1
rand_34,20.8801,1
rand_34,21.4943,1
rand_34,22.1084,1
rand_34,22.7225,1
rand_34,23.3366,1
rand_34,23.9507,1
rand_34,24.5649,1
rand_34,25.179,1
rand_34,25.7931,1
rand_34,26.4072,1
rand_34,27.0214,1
rand_34,27.6355,1
rand_34,28.2496,1
rand_34,28.8637,1
rand_34,29.4778,1
rand_34,30.092,1
rand_34,30.7061,1
rand_34,31.3202,1
rand_34,31.9343,1
rand_34,32.5485,1
rand_34,33.1626,1
rand_34,33.7767,1
rand_34,34.3908,1
rand_34,35.0049,1
rand_34,35.6191,1
rand_34,36.2332,1
rand_34,36.8473,1
rand_35,0,0.0512295
rand_35,0.614122,0.079918
rand_35,1.22824,0.112705
rand_35,1.84237,0.139344
rand_35,2.45649,0.17418
rand_35,3.07061,0.215164
rand_35,3.68473,0.266393
rand_35,4.29885,0.331967
rand_35,4.91297,0.387295
rand_35,5.5271,0.461066
rand_35,6.14122,0.54918
rand_35,6.75534,0.641393
rand_35,7.36946,0.704918
rand_35,7.98358,0.782787
rand_35,8.5977,0.846311
rand_35,9.21183,0.89959
rand_35,9.82595,0.928279
rand_35,10.4401,0.946721
rand_35,11.0542,0.963115
rand_35,11.6683,0.979508
rand_35,12.2824,0.983607
rand_35,12.8966,0.989754
rand_35,13.5107,0.991803
rand_35,14.1248,0.995902
rand_35,14.7389,0.997951
rand_35,15.353,0.997951
rand_35,15.9672,0.997951
rand_35,16.5813,1
rand_35,17.1954,1
rand_35,17.8095,1
rand_35,18.4237,1
rand_35,19.0378,1
rand_35,19.6519,1
rand_35,20.266,1
rand_35,20.8801,1
rand_35,21.4943,1
rand_35,22.1084,1
rand_35,22.7225,1
rand_35,23.3366,1
rand_35,23.9507,1
rand_35,24.5649,1
rand_35,25.179,1
rand_35,25.7931,1
rand_35,26.4072,1
rand_35,27.0214,1
rand_35,27.6355,1
rand_35,28.2496,1
rand_35,28.8637,1
rand_35,29.4778,1
rand_35,30.092,1
rand_35,30.7061,1
rand_35,31.3202,1
rand_35,31.9343,1
rand_35,32.5485,1
rand_35,33.1626,1
rand_35,33.7767,1
rand_35,34.3908,1
